text,in_reply_to_user_id,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id
"@notifbutwen @solana @solana_daily @RaydiumProtocol @Dexlab_official @Cointelegraph @CoinDesk Good project
@Sherly_Arimbi 
@yuka_ini 
@fanyiji 

 @notifbutwen $WeN @solana @solana_daily @RaydiumProtocol @Dexlab_official @Cointelegraph @CoinDesk .",1459314122542174215,1440298260871057411,1481994347776290819,2022-01-15T04:17:57.000Z,1,0,1,0,1482205390716960770
@crypto_morrison @MikeTyson @solana @PunksOnSolana Hahahaha you can’t decide between tugturds pixel trash and SAC. Leave the champ alone fool,1451925159301025793,763090372830560256,1481789839657910272,2022-01-15T04:16:35.000Z,0,0,0,0,1482205047303901186
@baalazamon @XicoSR @solana @PythNetwork @wormholecrypto @JumpCryptoHQ @HxroNetwork @holaplex @civickey @NarwhalNation @coin_fx @samoyedcoin 🔥 Will be in attendance,43670928,385059885,1482109167712223235,2022-01-15T04:15:52.000Z,0,2,0,0,1482204863035490307
"@JustDAONFT1 @solana Check out all of  @0euvreAI (gen 0 and onward) amazing stuff

https://t.co/phtPTkqzah",1461041539774390277,1087785247670980614,1468333563284234244,2022-01-15T04:15:28.000Z,0,0,1,0,1482204766314786818
@OrionDepp @solana @Orion__Research @Orion__Trading Done 👏🏻,927805704466919424,1481749024680349697,1468752006340874243,2022-01-15T04:12:45.000Z,0,0,0,0,1482204080953237509
"@SoulDogsNFT is the @BoredApeYC on @solana 
RUFF RUFF GOT MINE ALREADY 🔥🥵. Go get yours 

#SoulDogsNFT #SoulDogs #BAYC #SolanaNFTs https://t.co/OllxmeygR4",1442470731502161935,1376206304960729095,1482204064712732672,2022-01-15T04:12:41.000Z,1,0,2,0,1482204064712732672
"@Solrazr_App @HubbleProtocol @solana On twitter you say ""Mint USDH up to 90.9% LVT."" Honestly I'm new to the crypto world and would like to know more about this. can you explain what is USDH? And how can we get Mint USDH up to 90.9% LVT?",1383409972143280128,1468120476161503235,1481889404969189376,2022-01-15T04:11:43.000Z,0,1,0,0,1482203822525390848
"@BankofAmerica @solana @thebearablebull @XRPBags @CKJCryptonews @HoDl_Model @OculusVision @binance @LeScarborough @brian_armstrong @🥷🏼🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨Bank of America  analyst Alkesh Shah, Thinks Solana could be the next Visa of the Digital Ecospace!🔥🔥🤭🙌🏼🙌🏼🙌🏼🔥🔥🔥🔥🔥🔥",204881628,473621582,1482203317463830528,2022-01-15T04:09:43.000Z,1,0,5,0,1482203317463830528
@SlimBiggy2 @SynchronyFi @Wednesdays_NFT @KriptoTurkiye81 @RunTheChain @solana @Crypto_Briefing @SanctorCapital Spiderman,2458197609,1042157215,1482046777209597954,2022-01-15T04:08:30.000Z,0,1,2,0,1482203011627855872
@FLOOF_SOLANA @solana Is FLOOf into gaming?,1428797043028500483,1020427540933038080,1482105145773240322,2022-01-15T04:08:01.000Z,0,1,0,0,1482202887702949889
"@solanium_io @solventprotocol @solvet @solana @SolanartNFT  
I think u should listing more exchanges for #svt more success 
#svt #SolanaNFTs",1373993727207874560,1471453887890526210,1482202677400719364,2022-01-15T04:07:10.000Z,0,0,0,0,1482202677400719364
"@MikeTyson 💎

If they don't we still would love to have you Mike @solana 
@SolanaDoodleApe 🚀🚀🚀

#Solana
#SolanaNFTs
#Ironman https://t.co/QyRNE1797R",156132825,1451242417672368132,1482202555715305472,2022-01-15T04:06:41.000Z,0,0,0,0,1482202555715305472
@DrCryptoNews @VitalikButerin @iota @_BitcoinSV @solana @MultiVAC_Global @eth_classic @TronfoundaIion @justinsuntron @ethereum Mintlayer,1369278172475367424,1310183397487247361,1481737970562789376,2022-01-15T04:06:32.000Z,0,0,0,0,1482202514887888897
@OrionDepp @solana @Orion__Research @Orion__Trading done https://t.co/QNDWf9SiQR,927805704466919424,1429650619577495553,1468752006340874243,2022-01-15T04:05:57.000Z,0,0,0,0,1482202370855825411
@dao_veri @Ripple_XRP1 @solana @Theta_Network @CardanoStiftung @Veritaseuminc @ReggieMiddleton The companies who realize...will get it,1478090684754276353,1413546471077515268,1482058985213730823,2022-01-15T04:04:38.000Z,0,1,0,0,1482202036569456640
"@OrionDepp @solana @Orion__Research @Orion__Trading Done, hoping for it https://t.co/jSqIwZZKy1",927805704466919424,1480051592,1468752006340874243,2022-01-15T04:04:21.000Z,0,0,0,0,1482201966705008645
@OrionDepp @solana @Orion__Research @Orion__Trading Done sir i hope i will win🙏,927805704466919424,1400856723091464193,1468752006340874243,2022-01-15T04:04:19.000Z,0,0,0,0,1482201957766877186
"The road to creating a financial world for diversified wealth creation for investors begin with a plan.
$MDF 
For more info:
Website: https://t.co/mZ0ePSXAnU
Twitter: https://t.co/hjOjI844m1
Medium: 
https://t.co/VJtmxLxMS7

@MatrixETF platform #Solana  @solana https://t.co/oR7F2zUzWn",,1151799097998893061,1482201469113806849,2022-01-15T04:02:22.000Z,1,0,20,0,1482201469113806849
@Solrazr_App @HubbleProtocol @solana Which assets does the Hubble lending platform support and how is the colaterizatio ratio determined? Does this loan service have a payback period? And What happens in a situation where the Collateral falls below the base price or the borrower cannot repay?,1383409972143280128,1463435444935221254,1481889404969189376,2022-01-15T04:00:35.000Z,0,0,0,0,1482201018016628738
@ManekiNekoLabs @klaraliron @elonmusk @cz_binance @whale_alert @solana Neki to the moon,1453804832654077953,1457812556031172614,1480010216116826114,2022-01-15T03:58:38.000Z,0,1,1,0,1482200528947920897
@DylanMacalinao @solana IIRC core team is working on this,226718605,46332443,1482153168335106048,2022-01-15T03:58:34.000Z,0,0,19,0,1482200511847841792
"@solsnake_solana @Manasaiatau5 @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk I think in the near future I will see an authentic growth of this project.
@lijie73357199 
@AquaBsc 
@aquagoat_bsc2",1481646705456316416,1413423331785674752,1481670562548416513,2022-01-15T03:57:05.000Z,0,0,0,0,1482200136881426435
"@NfThinks @SolPlaces quickly sold out in their PreSale mint earlier today. They’ve even got GOLD places worth 10, 20, or 30 $SOL 🪐🪐✨ @solnftradar @solana #SolanaNFTs https://t.co/8SiuPyu8Fh",1465336823182499840,1900929883,1481289047238664196,2022-01-15T03:57:01.000Z,0,0,4,0,1482200123010650112
"@U_M_G_D @QuantumTraders_ @MagicEden_NFT @phantom @discord @YawwwNFT @SolanartNFT @sol_nfts @solana @ethereum @coinbase @binance @MetaMask @brave @goldenebrowntv @goku_nft @softmoneyinc @SolSteiNFT @AuroryProject just checked mine. amazing stuff, bullish! 🚀 @QuantumTraders_ @SolSteiNFT @YawwwNFT",1442916325458948096,1465800845363224577,1482198077775745026,2022-01-15T03:56:57.000Z,1,0,4,0,1482200104010321921
"@NEARProtocol @hosseeb @naval @ilblackdragon @aeyakovenko @solana @el33th4xor @avalabsofficial Do you want the future of VR gaming experience and Metaverse platform? Come join me in ZWZ
#ZombieWorldZ",1031949518609121280,1460504097690615808,1481575544407875587,2022-01-15T03:56:14.000Z,0,0,0,0,1482199923844337665
"@Solrazr_App @HubbleProtocol @solana I Read In Phase 1 Hubble will focus on delivering the highest value to Solana tokens and established $HBB holders. So how does How to borrow at Hubble work? and what makes Hubble Borrow easy, cheap and attractive for its users?",1383409972143280128,1466769414364139520,1481889404969189376,2022-01-15T03:55:05.000Z,0,0,0,0,1482199632981954568
@joemccann @solana @chancetherapper @holaplex send pictures 🤯,14814762,34943289,1482193706748841987,2022-01-15T03:54:22.000Z,0,0,0,0,1482199453821898756
"Giving Away $3000 in @solana $SOL to 1 Lucky Winner! 

To Enter you MUST:

1) FOLLOW THESE (ALL 3) Twitter handles
   1)@OrionDepp
   2)@Orion__Research (New Coins)
   3)@Orion__Trading (Trades)

2) FOLLOW https://t.co/8NZVJrnfsx (New!)

3) 
Plz I need followers, will follow back",,97854738,1482198737523027970,2022-01-15T03:51:31.000Z,0,0,0,0,1482198737523027970
@OrionDepp @solana @Orion__Research @Orion__Trading Done https://t.co/nEXz6Nyzx4,927805704466919424,1060180983880642565,1468752006340874243,2022-01-15T03:51:24.000Z,0,0,0,0,1482198708372799490
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,1456101528683495429,1468752006340874243,2022-01-15T03:50:35.000Z,0,0,0,0,1482198501883019266
@SynchronyFi @Wednesdays_NFT @KriptoTurkiye81 @RunTheChain @solana @Crypto_Briefing @SanctorCapital Have a nice journey #DCI,1380515142971097089,1469301491051773966,1482046777209597954,2022-01-15T03:50:25.000Z,0,0,2,0,1482198460296269827
"@BurntFinance @redacted_j @baalazamon @solana *Flight attendants working overtime due to Covid*
*Saw 3 nerds in hoods taking a selfie yelling “mainnet”* https://t.co/xM7BOO4Mzg",1373414504550260749,2220273336,1482189623270981634,2022-01-15T03:49:54.000Z,0,1,20,0,1482198331656970248
@mattwyndowe @solanalabs @solana Congratulations 🎉,3696961,221915852,1482068776275251203,2022-01-15T03:49:53.000Z,0,0,0,0,1482198326699122689
"@mattwyndowe @solanalabs @solana if Solana has a stablecoin , it would be a game changer.",3696961,221915852,1482068776275251203,2022-01-15T03:49:35.000Z,0,0,0,0,1482198249352011777
@thexastronaut @WootraderS @coin98_wallet @RaydiumProtocol @ProjectSerum @Kin_Ecosystem @aleph_im @samoyedcoin @only1nft @gopartyparrot @solana @mangomarkets @AuroryProject @staratlas @solanium_io $ALEPH won’t be under $100M for much longer..,1382983616527958016,1384795160589086721,1481991156787728385,2022-01-15T03:49:26.000Z,0,0,3,0,1482198214518657024
@OrionDepp @solana @Orion__Research @Orion__Trading Join group  chat and remember to thank me https://t.co/CXjAsyMYNp,927805704466919424,1314258487527059456,1468752006340874243,2022-01-15T03:48:57.000Z,0,0,0,0,1482198092741062657
@FLOOF_SOLANA @solana 🔥@viraverseio &amp; @ViralInu team has made the #P2Egaming race become more competitive.They just released a demo of SOL RUNNER,1428797043028500483,1440616121028132864,1482105145773240322,2022-01-15T03:48:29.000Z,0,0,0,0,1482197974826778626
"@elonmusk @SoulDogsNFT @BoredApeYC @solana Missing out on @SoulDogsNFT #SoulDogsNFT is like missing out on @BoredApeYC #BAYC, it just launch yesterday y'all can still join before we hit mars  🚀 🌘🌌 

#NFT #SolanaNFTs #cryptocurrency #Bitcoin #Solana #SolSeaNFT #SoulDogsNFT",1376206304960729095,1376206304960729095,1476439722046238725,2022-01-15T03:48:22.000Z,0,0,0,0,1482197945101520896
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk This is a really great and excellent project Thank you for the opportunity. I hope this project will continue to progress and succesful 
@santoso_jefrie @DikaSupriyatno @Rozaqqz 

#SNK #SolSnake #Airdrop #Airdrops #SolanaAirdrops",1481646705456316416,1332531578849923074,1481670562548416513,2022-01-15T03:48:00.000Z,1,0,1,0,1482197850486452227
@BurntFinance @redacted_j @baalazamon @solana Looking burnt boys 🔥,1373414504550260749,819684858633064448,1482189623270981634,2022-01-15T03:47:55.000Z,0,0,4,0,1482197830320205828
"@PineLoans @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @truth The illuminati Collective ! An awesome newly launched Nft, community, and DAO. Awesome trading volume, plenty of celebs, resilient FP, great community.. And the SICKEST art.",1455750610943295490,958240729,1481837730518736896,2022-01-15T03:46:25.000Z,0,0,2,0,1482197454950907906
"@CryptoInvestis1 @SolanaDoodleApe @Thebusiness905 @solana Come on and join the family.  Before the @solana cookout.
#MagicEden",1332724081024790529,1451242417672368132,1482006793995837443,2022-01-15T03:45:33.000Z,0,0,0,0,1482197233491718147
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,1070031981788975105,1468752006340874243,2022-01-15T03:45:11.000Z,0,1,0,0,1482197143628693510
@WatcherGuru @safemoon is a strong project.. no doubt #SAFEMOON definatily go like @solana #SAFEMOONARMY have to be paitient.,1387497871751196672,910500125457428480,1482193852740128769,2022-01-15T03:45:00.000Z,0,1,1,0,1482197096602214407
It’s probably nothing… @SolPlaces ☄️ 🚀 ✨🛸🪐🪐 on @solana #Solana #SolanaNFTs @solnftradar https://t.co/yPtkKwGI8L,,1900929883,1482197075370680320,2022-01-15T03:44:55.000Z,0,0,2,0,1482197075370680320
Looking forward to supporting a marvvvelous new (ecosystem) NFT project called @SolPlaces ☄️ 🚀 ✨🛸🪐🪐 on @solana) #Solana #SolanaNFTs @solnftradar https://t.co/jPWpIwkp5C,,1900929883,1482196688043401221,2022-01-15T03:43:22.000Z,0,0,4,0,1482196688043401221
@elonmusk And here is @SoulDogsNFT #SoulDogsNFT the @BoredApeYC #BAYC on @solana #SolanaNFTs https://t.co/wDBb9kmp1w,44196397,1376206304960729095,1476439722046238725,2022-01-15T03:41:49.000Z,1,1,1,0,1482196294085062660
@KryptoKeina @solana @RFGam1ng @DoggosNFTs What a cutie 🥺 bork bork!!,1464568829883809797,2575255807,1481998733403656202,2022-01-15T03:41:32.000Z,0,0,2,0,1482196224161632258
"@PhishNcrYpto @BarbeyFranklin @solana @StonedApeCrew @BabyApe_SC @DegenApeAcademy I think it could be something, wdy think?",1149070038181302272,301218818,1480894494904143878,2022-01-15T03:41:26.000Z,0,0,1,0,1482196197955698689
"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/skzi0iEqbm

Trial tokens claim id: 220917817099

$SOL",,2530454191,1482196060898398213,2022-01-15T03:40:53.000Z,0,0,0,0,1482196060898398213
@lyule67 @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @truth Thanks for the suggestion! What's (the) @truth? 👀,958240729,1455750610943295490,1481837730518736896,2022-01-15T03:40:13.000Z,0,1,1,0,1482195893101424643
"ICYMI, $UST has been listed on @solendprotocol, an algorithmic, decentralized protocol for lending and borrowing on @solana.

👉 UST deposits will be rewarded with 2777 LUNA
👉 Borrows will be rewarded with 1x SLND

Check out now on https://t.co/XE3tlTHS7G

$LUNA #Terra https://t.co/5Vp4IjMwb2",,1406995344483704832,1482195852756414466,2022-01-15T03:40:03.000Z,19,1,80,2,1482195852756414466
"@chatsidhartha @AlexArgow @joemccann @solana Hi, sent a DM",826589963747749891,263636977,1482015751527546885,2022-01-15T03:39:54.000Z,0,0,0,0,1482195811853340675
@MetaMatt_NFT @SoulDogsNFT @SincerePallas @ManyMeClub @PhatPandazNFT @Titan_Trade @solana @SolMintDaily LETS GO RUFF RUFF 🐶,1465428429684289540,1356559034271358978,1482129669512208384,2022-01-15T03:39:23.000Z,1,0,1,0,1482195684229005318
@Alexand23684236 @joemccann @solana Please check your DM....sent a programming request,1434345421128667140,263636977,1482015751527546885,2022-01-15T03:38:35.000Z,0,0,1,0,1482195483502202890
@BurntFinance @redacted_j @baalazamon @solana Burn it 🔥,1373414504550260749,513011834,1482189623270981634,2022-01-15T03:38:35.000Z,0,1,3,0,1482195482432659457
@OrionDepp @solana @Orion__Research @Orion__Trading I pray for favour,927805704466919424,862484381310623745,1468752006340874243,2022-01-15T03:38:22.000Z,0,0,0,0,1482195428422602755
"@Vibes8760 @soladex_io @solana @Ledger Immediately fill and write directly to their TRUST WALLET response team for assistance, they will help 
https://t.co/C3YLQbOw45",922094029180846080,607113510,1482084233472622606,2022-01-15T03:37:03.000Z,0,0,0,0,1482195094568677376
"@soladex_io @solana @Ledger one question though, how do we trust our hardware wallet with you guys? any background info i can read about soladex ?",1425194128317497352,922094029180846080,1482084233472622606,2022-01-15T03:36:19.000Z,0,3,0,0,1482194911244189698
@OrionDepp @solana @Orion__Research @Orion__Trading Thank you very much,927805704466919424,1466222956104011776,1468752006340874243,2022-01-15T03:36:00.000Z,0,0,0,0,1482194833049460740
"Trending on #LunarCrush:

"".@BinanceUS is one of several crypto companies setting up shop in @_portals_, a metaverse quickly emerging as @solana's answer to the Ethereum-based D..."" via @CoinDesk

Top coin mentions
$eth $mana

https://t.co/8Zv3I0eiNH",,1965794094,1482194746953150466,2022-01-15T03:35:40.000Z,0,0,0,0,1482194746953150466
"@Saros_Finance @solana Very good project 
@coin_running 
@MDDNco 
@MDDNco 
@MdShahriarAlam",1304982931476066304,1464931432179011588,1437778801656750082,2022-01-15T03:35:27.000Z,0,0,0,0,1482194692335083525
"@Solrazr_App @HubbleProtocol @solana I found that in Hubble, there is a recovery mode that ensures USDH will remain backed by collateral assets, and it attracts more guarantors to deposit USDH into the stability pool with attractive liquidation ratios. Can you explain, how this feature can attract more guarantors?",1383409972143280128,1468066597365436419,1481889404969189376,2022-01-15T03:33:23.000Z,0,1,0,0,1482194174636335105
@solana I hope solana one day will have its own stable coin. It would be a game changer; especially because stable coins are Erc-20 .#Solana #solana&gt;eth,951329744804392960,221915852,1482193972994867202,2022-01-15T03:32:35.000Z,0,1,2,0,1482193972994867202
"This is pretty slick. Bid on an NFT for VIP treatment at the @solana Chicago Hacker House party with @chancetherapper.

https://t.co/NZZfd0x9mj

👀 @holaplex https://t.co/jFNiasdoQ7",,14814762,1482193706748841987,2022-01-15T03:31:32.000Z,5,2,26,2,1482193706748841987
"@solana I used to think #ETH is broken and #SOL just works. I realise #ETH keeps working (albeit slow and expensive at times), while #SOL breaks down frequently. Will this break #SOL? Maybe in Q1 we realise that #ADA was what we needed all along.",951329744804392960,1433390559784148993,1482045683364511759,2022-01-15T03:31:11.000Z,0,1,2,0,1482193620799135745
"WAIT A MINUTE!?!?!?
We just got a #LEGEND in @Solana in the @StonedApeCrew!
Welcome @Nana_tradesSOL to the fam. Humbled, honored, and SO stoked! Puff Puff Nana! https://t.co/g4ZZKYH4Fi",,30314024,1482193608942166017,2022-01-15T03:31:08.000Z,0,0,1,0,1482193608942166017
@exodus_io @LayahHeilpern @solana I don’t think there going to be one chain to rule them all. Customers is king and customers always have multiple choices. Ultimately no one knows which chain is going to be the biggest five years from now. ✌️,1150444209695969280,1150444209695969280,1482130603332063237,2022-01-15T03:30:05.000Z,0,0,1,0,1482193341593042945
"@solsnake_solana @CoinMarketCap @coingecko @solana @RaydiumProtocol @elonmusk Unique project
@adeyemiphlexy 
@Segadoma120 
@tola4chart 
#SNK #SolSnake #SolanaAirdrop",1481646705456316416,993841976280829953,1481670562548416513,2022-01-15T03:30:02.000Z,0,0,1,0,1482193329823563780
@solanaconnor @WoofSolana @solana_daily @solana @WoofersNFT @WoofDao @WoofDaily_Sol There's no if it's matter of when,1457331482486321153,1437920715924140033,1482052282229395461,2022-01-15T03:29:22.000Z,0,1,2,0,1482193164035186693
@mattwyndowe @solanalabs @solana welcome welcome!,3696961,922094029180846080,1482068776275251203,2022-01-15T03:27:43.000Z,0,0,0,0,1482192748371673088
@OrionDepp @solana @Orion__Research @Orion__Trading All done,927805704466919424,106156503,1468752006340874243,2022-01-15T03:27:12.000Z,0,3,3,0,1482192619350360064
"@exodus_io @LayahHeilpern When it comes to blockchains, there are three parts to the equation Speed Security and Decentralization.

@solana focus is more on the speed and with that other 2 points gets a hit.",755365986757337088,1150444209695969280,1482130603332063237,2022-01-15T03:26:21.000Z,0,2,1,0,1482192401620140035
@GlitterFinance @AlgoFoundation @solana @OrionDepp Super excited to see the project coming together.,1420412266139299849,1479207527808180232,1481984209195515908,2022-01-15T03:24:28.000Z,0,0,0,0,1482191928942858243
"7/ One problem. 777 NFTs take 2-3 months to paint. ""Wen. Wen. Wen. WEN?!"" converging with explosive growth in the @solana ecosystem and hundreds of NFT projects launching simultaneously while competing for attention. LORE...",1372346382787489796,1372346382787489796,1482191859028045835,2022-01-15T03:24:13.000Z,1,1,13,0,1482191867546636297
@BurntFinance @redacted_j @baalazamon @solana Is this a gang?,1373414504550260749,1333681193997324289,1482189623270981634,2022-01-15T03:24:11.000Z,0,1,0,0,1482191859145338882
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,1479237962156187652,1468752006340874243,2022-01-15T03:20:45.000Z,0,0,0,0,1482190995949240320
"@Legend Happy I minted @FlunkDonkeys first on @Solana. Wasn't so lucky on my first ETH mints haha. Rugged to the moon! 

#donkeyszn #NFT https://t.co/UJIAmIlOzk",126695822,1433798557652373504,1482075256965771265,2022-01-15T03:19:43.000Z,1,1,7,0,1482190734677659650
@BrownMoneyDoll1 @staratlas @solana @FinalFrontierSA Wait until you start minting any buying on @MagicEden_NFT,1349610511785144322,1340897811131494401,1482184564948750337,2022-01-15T03:18:45.000Z,0,1,1,0,1482190491735236613
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,1473516342179516416,1468752006340874243,2022-01-15T03:17:53.000Z,0,0,2,0,1482190273790853120
"@solana Morphie Network aims to become the largest decentralized and community-driven oracle for the Avalanche ecosystem. With the fast, low cost, and solidity-compatible dapps capability of Avalanche. 
#Avalanche #DAO #oracle #DataDriven",951329744804392960,1449709505789325317,1482094494489190408,2022-01-15T03:17:35.000Z,0,1,1,0,1482190197043335168
@acumenofficial @Dexlab_official @solana What will be Use-Cases of the ACM tokens and How will you ensure that Token Value keeps Increasing So that ACM community get benefitted Continuously.,1384273368543731724,839743591488577536,1482062370889515010,2022-01-15T03:17:29.000Z,0,0,0,0,1482190171911393280
@OTCandNFT @staratlas @solana @FinalFrontierSA You planted the seed 😂,1340897811131494401,1349610511785144322,1482184564948750337,2022-01-15T03:17:03.000Z,0,1,1,0,1482190061357645825
"@Saros_Finance @solana I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it
@cactus_sol 
@CrypTo_DAM_ 
@Elia_TK0",1304982931476066304,1468573959608324108,1437778801656750082,2022-01-15T03:16:18.000Z,0,0,0,0,1482189872983347200
@solana I staked 10 solana on phantom and made 4 bucks in the last two months. I guess they want to be the BofA of crypto.,951329744804392960,1476731813259137025,1482045683364511759,2022-01-15T03:16:05.000Z,0,1,1,0,1482189819677593605
@BrownMoneyDoll1 @staratlas @solana @FinalFrontierSA And there it is.,1349610511785144322,1340897811131494401,1482184564948750337,2022-01-15T03:15:42.000Z,0,1,2,0,1482189723145801728
"A few team members of @BurntFinance heading out early to launch the Inferno mainnet at the #ChicagoHackerHouse

@redacted_j and @baalazamon I hope @solana’s insurance policy covers water damage for all the drip comin your way https://t.co/J4XBO4Amu9",,1373414504550260749,1482189623270981634,2022-01-15T03:15:18.000Z,6,10,132,3,1482189623270981634
@mattwyndowe @solanalabs @solana Fuck yeah welcome,3696961,14814762,1482068776275251203,2022-01-15T03:14:24.000Z,0,0,0,0,1482189395180462080
@ZigNFTS @solana @borgenthebear Looks dope @GuilaMays @bangeroooNFT @FTB2TBC,1273014199560687616,1432757150535897095,1482164649000935432,2022-01-15T03:13:38.000Z,0,0,0,0,1482189203517718528
"@OrionDepp @solana @Orion__Research @Orion__Trading ‼️ BIG PROJECT ‼️ DnDMetaverse Union Play🚀

✅ Audit Approved
✅ Team 50% Holdings Locked 
🏆Play PVE Mission and Earn BNB Directly
🏆 The First Castle War Play with PVP Mode
🎁  Build your Guild and Own Castle

👨👨👦JOIN : https://t.co/ZNxqy0D7cJ @professorwithyou
14 jan,2022",927805704466919424,1475816621558013952,1468752006340874243,2022-01-15T03:13:14.000Z,0,0,0,0,1482189102980108288
"@getSeashell @sandeepnailwal @0xPolygon @terra_money @solana 🔥Super Epic project🔥

A good project and strong team in a predictable and transparent road map, planned and projected, very strong project .
⭐⭐⭐⭐⭐",1388980752310624259,1469227328169414657,1482069573742436352,2022-01-15T03:13:03.000Z,0,0,0,0,1482189056511705088
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,1401257300216664071,1468752006340874243,2022-01-15T03:11:06.000Z,0,0,2,0,1482188564817453059
@playmatejaylene @DegenDoors @solana @Danny88dj @mrshawzy @FinlayBailey3   Let's go ;),1455391184411496458,919675329886785537,1481474837684043777,2022-01-15T03:10:56.000Z,0,0,1,0,1482188522454929410
@ShardiB2 What you need is..... join @solana  there is evidence and there are no doubts,1091099554605395968,2984932891,1481997130017513479,2022-01-15T03:10:46.000Z,0,0,0,0,1482188483024363525
"@OrionDepp @solana @Orion__Research @Orion__Trading Wow sir

That would be great
Great team
Great project",927805704466919424,239173338,1468752006340874243,2022-01-15T03:10:40.000Z,0,0,0,0,1482188455463591938
"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/WHYw6ITEo0

Trial tokens claim id: 935006119039

$SOL",,1418380633110454278,1482188415114350592,2022-01-15T03:10:30.000Z,0,0,0,0,1482188415114350592
@phantom @solana When Android?,1379053041995890695,1387031430354460673,1477111929449504770,2022-01-15T03:10:14.000Z,0,1,0,0,1482188349813116928
@mattytay @solana @kevinchow23 remember we were messaging about this three weeks ago for medical costs?,2943424636,1476129347404587009,1482049967854284802,2022-01-15T03:08:11.000Z,0,0,0,0,1482187832567341058
@OrionDepp @solana @Orion__Research @Orion__Trading Free bnb 👍 on telegram 👍 https://t.co/hajlVYswuu,927805704466919424,1380540337790287873,1468752006340874243,2022-01-15T03:07:36.000Z,0,0,0,0,1482187685448110081
@braeden_norris @mccannatron @mattytay @solana I'll be there,2337649434,1476129347404587009,1482049967854284802,2022-01-15T03:07:08.000Z,0,0,1,0,1482187568649179137
"@FLOOF_SOLANA @solana I don’t even care about the price, just keep serving up the tasty memes.",1428797043028500483,1237819970987286529,1482105145773240322,2022-01-15T03:06:39.000Z,0,1,1,0,1482187446594928643
"@TheBigHeartsNFT @ethereum @solana love your project, could you dm me please?",1479074730653089792,329613778,1482158829886652417,2022-01-15T03:06:08.000Z,0,0,0,0,1482187316454211587
@HornsvshalosNFT @solana halos wins!,1472708694609702913,1471148078287626240,1480788036015181828,2022-01-15T03:06:05.000Z,0,0,0,0,1482187303703695371
"#Airdrop #SolanaAirdrop #Solana #Crypto $Sfball
@DeCryptoHub 
@Defi_Clan 
@Neo_Blockchain 
@Bitcoin 
@solana https://t.co/S3YsL4lHTU",,1447297214410338307,1482187240583405568,2022-01-15T03:05:50.000Z,0,0,1,0,1482187240583405568
"@soladex_io @solana @Ledger i would love, love to be able to use ledger on mobile",1425194128317497352,922094029180846080,1482084233472622606,2022-01-15T03:05:31.000Z,0,0,1,0,1482187162796064768
@BrownMoneyDoll1 @staratlas @solana @FinalFrontierSA Welcome to Final Frontier!! https://t.co/pqfLrzDgjy,1349610511785144322,1450231271389646853,1482184564948750337,2022-01-15T03:04:25.000Z,0,0,0,0,1482186882071113728
@OrionDepp @solana @Orion__Research @Orion__Trading Done,927805704466919424,185867466,1468752006340874243,2022-01-15T03:03:56.000Z,0,2,5,0,1482186761807794177
@Tesho13 @solana I know FTX is getting into NFTs,410184610,751141627318657025,1482080286305394694,2022-01-15T03:02:51.000Z,0,0,0,0,1482186489379397632
"@CryptoDiffer @binance @cz_binance @FantomFDN @MoonbeamNetwork @OasisProtocol @NEARProtocol @0xPolygon @solana @Polkadot @dogecoin Looking to get in early on the next big thing? Look no further than @KingFlokiToken. It is owned by @OfficialTravlad and @BensonCryptoLTD, two of the best marketers in BSC.

#KingFlokiToken

https://t.co/J9T5zUaBtL https://t.co/hIWNkr1vf0",963815487481303040,1326389146022268928,1481938890915258369,2022-01-15T03:02:36.000Z,1,0,1,0,1482186428830281728
@StratosCut @solana Chew the puzzle pieces,1455029189132881921,1376553581508059144,1482175659753369602,2022-01-15T03:00:26.000Z,0,3,14,0,1482185883168108544
