conversation_id,in_reply_to_user_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,text,created_at,author_id
1493390603228438528,,1,0,5,0,1493390603228438528,"It's opening day for #HackerHouseSG and registration has started! Here's what you can expect today:

✅ 9a-7p: Time to build 💪
✅ 10a: Opening remarks
✅ 11a: Building on @Solana with @lwus_
✅ 3p: How to eliminate seed phrases with @ChaitanyaPotti 

https://t.co/ndJbEefKyp https://t.co/ICsT2zK0kq",2022-02-15T01:04:00.000Z,1491138594697797640
1493375284191514625,1465030565690843136,0,1,1,0,1493390553064505347,@TocoToucanClan @phantom @solana Definitely! Let's use Phantom's donation as an example. Here's the solscan of their donation... https://t.co/9fI5wjT0FO,2022-02-15T01:03:48.000Z,1354526356151799809
1491382406666133506,1487669677929074689,0,0,0,0,1493390397397422080,"@Coin_Bigcoin 0xB0F7F2185faCFe8Da92f0408a6759Bb9a3512cC4
0x867D6c43526eB3DCB67Fb1601f6A2862db390D25

I cheer for the event.
Have a good day.

@MetaMask
@TrustWallet
@phantom
@solana
@KlayCity",2022-02-15T01:03:11.000Z,1479310811265114114
1492151610885095431,1375235209495388161,0,2,1,0,1493390252551323650,@ProjectGalaxyHQ @solana Hello Frome Viet Nam.,2022-02-15T01:02:36.000Z,1482245820195868673
1493390184574038024,1230241000318283776,1,0,0,0,1493390184574038024,@teamseas @lostatseanft  yayyy!!!🚀🚀 Lfg @apocalypticapes let’s show some love ! #TeamSeas @aleph0ne @Fityeth @solana @MagicEden_NFT https://t.co/qIkTOV5JMS https://t.co/sht6fRTRLN,2022-02-15T01:02:20.000Z,1461075007535300610
1468752006340874243,927805704466919424,1,0,2,0,1493390026083872771,"@OrionDepp @solana @Orion__Research @Orion__Trading ⚡Listed on #shibaswap #Saitamask next
⚡Locked liquidity for 1 year 
⚡Staking to earn #saitama and #shibnobi
⚡Multi sig treasury 
⚡Locked top wallets for 60 days
⚡Dev will kyc through shikage
⚡CG/CMC
@saitanobi #saitanobiarmy #roadto1b #saitanobiroadto1b check this out",2022-02-15T01:01:42.000Z,1489890114071314432
1493389633450827778,,0,1,10,0,1493389633450827778,"👀@solendprotocol, a DeFi protocol on @solana blockchain offers to share proceeds with developers. How to take advantage of the incentive scheme?

#SOL #Solana #Defi #SolanaNews #CryptoNews #Crypto

https://t.co/R2bO9ludp3",2022-02-15T01:00:09.000Z,1373389818193981447
1493389597887193090,,1,0,10,0,1493389597887193090,"Ready to create great on-chain @solana analyses of your very own?

Join @flipsidecrypto for a #Solana data tutorial, this Wednesday, February 17, at 1 PM ET/ 5 PM UTC.

We'll feature some of our favorite projects + offer a guide to working with $SOL data:

https://t.co/fbsI8HwrwH",2022-02-15T01:00:00.000Z,925712018937712640
1493389504790544385,,0,0,4,2,1493389504790544385,"Come Check out our Discord its always a Good time!!

Discord: https://t.co/xxbjIGi7ek

#crazymonkeys
@solana #nftart #nftcommunity #nftpfp 
@MagicEden_NFT #MagicEden https://t.co/SF1kNnZKnX",2022-02-15T00:59:38.000Z,1481614666707132419
1493241164887203846,2888909011,0,0,0,0,1493389434921828361,"@iamdecentral @wycdd @SpruceID @dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana would love to fill these boxes in to show interoperability between multiple vendors 

issuer: ibm wallet / agent 
holder: evernym or microsoft wallet / agent 
verifier: spruce agent wallet 

it’s great you support the criteria, should be straight-forward to show vendor interop? https://t.co/ebYlKHtcZe",2022-02-15T00:59:21.000Z,2888909011
1484221389078818819,1450049575411015684,0,0,0,0,1493389416223866882,"@beedexfinance 0xB0F7F2185faCFe8Da92f0408a6759Bb9a3512cC4
0x867D6c43526eB3DCB67Fb1601f6A2862db390D25

I cheer for the event.
Have a good day.

@MetaMask
@TrustWallet
@phantom
@solana
@KlayCity",2022-02-15T00:59:17.000Z,1479310811265114114
1487667425399435265,1450049575411015684,0,0,0,0,1493389395097165824,"@beedexfinance 0xB0F7F2185faCFe8Da92f0408a6759Bb9a3512cC4
0x867D6c43526eB3DCB67Fb1601f6A2862db390D25

I cheer for the event.
Have a good day.

@MetaMask
@TrustWallet
@phantom
@solana
@KlayCity",2022-02-15T00:59:12.000Z,1479310811265114114
1493176971224023041,1392040970431074309,0,0,0,0,1493389332064858114,@avaxholic @avalancheavax @ethereum @BinanceChain @terra_money @FantomFDN @solana @0xPolygon @trondao @cronos_chain @ElrondNetwork @SwapdexO SDX DEX | DEFI | NFT | OWN CHAIN | SUBSTRATE | WEB 3.0 | LEND &amp; BORROW | LAUNCHPAD | DEX | FARMING - DISRUPTIVE DEFI INNOVATION PROJECT LAUNCHING ON BSC https://t.co/6DoYOPnvHf,2022-02-15T00:58:57.000Z,1227258126727991297
1493355264896086016,1475343256003170308,2,1,9,0,1493389298644787200,@krtvdept @JungleCatsIO @realjungledao @JCshrooms @solana 🍄🍄🍄#GROAR Congrats! https://t.co/uiZW260fRj,2022-02-15T00:58:49.000Z,1447888309577994240
1493389294370635778,,83,34,84,0,1493389294370635778,"𝐓𝐎𝐏 𝐂𝐎𝐈𝐍𝐒 𝐖𝐈𝐓𝐇 𝐇𝐈𝐆𝐇𝐄𝐒𝐓 𝐒𝐎𝐂𝐈𝐀𝐋 𝐄𝐍𝐆𝐀𝐆𝐄𝐌𝐄𝐍𝐓 🔔

@Bitcoin @dogecoin @ethereum @tezos @hedera @Shibtoken @safemoon @Cardano @solana @OriginProtocol @rarible @PancakeSwap 

#ManyLabs #News https://t.co/OZHolJq1CJ",2022-02-15T00:58:48.000Z,1328214692431532033
1492673308889792513,1436842343248764928,0,0,0,0,1493388379240955905,@mechafightclub @solana @solana gimme that :3,2022-02-15T00:55:10.000Z,1492367870332125186
1493240945084669957,111653829,0,0,0,0,1493387448994443264,"@knox_trades @solana A @Walmart would be not bad as well.
They pay to @visa about $5b a year...",2022-02-15T00:51:28.000Z,1023646866343424000
1493068366407426049,1354940888657621007,0,1,1,0,1493387184518303746,"@Bitbat1 @SPIShiba @civickey @TekikaNFT @solana It sounds like your sisters friend might have been Derp (mentioned in original thread). If so, we don't have any advice yet. We mostly deal with artists who have had their work plagiarized. We've seen many others who have made work for NFTs but not gotten paid.",2022-02-15T00:50:25.000Z,1438247257808130051
1493375284191514625,1354526356151799809,0,2,0,0,1493386896210333704,@getchangehq @phantom @solana Where can i find all transaction info? Would like to follow the trail from start to end on an example. Just the normal DD ya know?,2022-02-15T00:49:16.000Z,1465030565690843136
1493309990899261440,1151153768165076992,0,0,0,0,1493386832855597056,"@airdropinspect 0xB0F7F2185faCFe8Da92f0408a6759Bb9a3512cC4
0x867D6c43526eB3DCB67Fb1601f6A2862db390D25

I cheer for the event.
Have a good day.

@MetaMask
@TrustWallet
@phantom
@solana
@KlayCity",2022-02-15T00:49:01.000Z,1479310811265114114
1493386696251310081,,49,11,121,8,1493386696251310081,"THE LAST OF SAKURA PART II 🌸
(without soundtrack)

I'll Auction it tonight (GMT+7)
Only 1/1 Edition 
Only on @holaplex @solana 

Song by Hey jeli - better
#NFTs #NFTCommmunity #NFTdrop #holaplex #Solana #IDNFT #NFTartist https://t.co/cf9CLy0SjL",2022-02-15T00:48:28.000Z,1369363681704898566
1482438722725548050,180990505,0,0,0,0,1493386679096430595,"@J30_RANDLE @rajgokal @solana https://t.co/HqkbNBMPUV

Let's Man. 
👏😉👍",2022-02-15T00:48:24.000Z,1487611599871488000
1493234189126176768,1394692877716901888,0,0,0,0,1493386586175979520,"@Lovely_finance 0xB0F7F2185faCFe8Da92f0408a6759Bb9a3512cC4
0x867D6c43526eB3DCB67Fb1601f6A2862db390D25

I cheer for the event.
Have a good day.

@MetaMask
@TrustWallet
@phantom
@solana
@KlayCity",2022-02-15T00:48:02.000Z,1479310811265114114
1493375284191514625,1465030565690843136,0,1,1,0,1493386501152915457,@TocoToucanClan @phantom @solana Awesome!! Let us know if we can help in any way!,2022-02-15T00:47:42.000Z,1354526356151799809
1493156368810872838,1454084218368057351,0,0,0,0,1493386404683923459,@getpipcom @solana codedonus@solana,2022-02-15T00:47:19.000Z,1425083948930158605
1493375284191514625,1354526356151799809,0,1,4,0,1493386299218092035,@getchangehq @phantom @solana Moon🚀🌙 https://t.co/1dkMPV7uii,2022-02-15T00:46:54.000Z,1471368493937291264
1493375284191514625,1354526356151799809,0,1,2,0,1493386281350582275,@getchangehq @phantom @solana This is awesome! Will be using for our donations!!!,2022-02-15T00:46:49.000Z,1465030565690843136
1493375284191514625,1354526356151799809,0,0,2,0,1493386085635969028,@getchangehq @phantom @solana I love SOL,2022-02-15T00:46:03.000Z,179331414
1493275650282586114,1441233024377495561,0,1,0,0,1493385232497709063,"@KingHearmeroar @pixiekate13 @solana @SolclubNft @MythicalApeClub @milehighapeclub @solanamonkeyuni Well, Solana was offline a couple of times cause of DDoS attacks...",2022-02-15T00:42:39.000Z,1457225823568683008
1493275650282586114,1441233024377495561,0,0,1,0,1493384927815028739,@KingHearmeroar @pixiekate13 @solana @SolclubNft @MythicalApeClub @milehighapeclub @solanamonkeyuni Lol sure ? Sol no hack😬😬😬,2022-02-15T00:41:27.000Z,808942374
1493156368810872838,1454084218368057351,0,0,0,0,1493384728862416897,@getpipcom @solana power@solana,2022-02-15T00:40:39.000Z,1490859283646402562
1493310814568259587,1373414504550260749,0,0,0,0,1493384571270078464,"@BurntFinance @solana @phantom @solflare_wallet @MathWallet Wow This Is Amazing Project Very Good Future 

@AHSakib11

@ShuvoAh71695536

@Abdulla78997518",2022-02-15T00:40:02.000Z,1377237983351345154
1493216712090554370,1416228801202200576,0,0,0,0,1493384118264287236,@Solana_Space @DefiLlama @UXDProtocol @solana We're happy because UXD protocol is officially tracked of DefiLlama to produced more efficient information to all users!,2022-02-15T00:38:14.000Z,1424301179916361731
1493216712090554370,1416228801202200576,0,0,0,0,1493384004384751619,@Solana_Space @DefiLlama @UXDProtocol @solana Clearly your plans on offer us this 100% stable coin deals is a great step ahead of time. We all love to see you on DefiLlama. Cause we believe in your plans UXDProtocol,2022-02-15T00:37:47.000Z,1160322119483318272
1493241164887203846,17189394,0,0,1,0,1493382707421843463,@dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana How do you not look at that and think hmmm maybe I should get some $grt,2022-02-15T00:32:37.000Z,1340562553378906112
1490623839532953600,1490614154113204224,0,0,0,0,1493382576152657927,@TheNiNJAMoon @solana ✔️ done,2022-02-15T00:32:06.000Z,2325563280
1468752006340874243,927805704466919424,0,0,0,0,1493381974211567616,@OrionDepp @solana @Orion__Research @Orion__Trading Awesome project and congratulations on making it happen and best wishes for the future.,2022-02-15T00:29:43.000Z,1476209633614204929
1493377772181467136,951329744804392960,0,0,0,0,1493381820674895872,"@solana Investing in #RoboInu, you will gain 
✅ knowledge
✅ wealth
These two factors will eventually lead you to your desired financial goal 
#RoboWarrior $RBIF #RoboVentures #RoboSpacex 💰💰💰🔥🔥🔥

https://t.co/SEAeSCYChI 🟢🟢🟢🟢🟢🟢 https://t.co/k4bkeoppL9",2022-02-15T00:29:06.000Z,1237831437283463172
1493289960677740544,4649374704,0,0,1,0,1493381814433755136,"@CryptoCrunchApp @PositionEx @LooksRareNFT @cryptocom @Strongblock_io @0xPolygon @FTX_Official @OntologyNetwork @kadena_io @solana @Aether_Crypto look at this future of gaming.. 🍻🍻

https://t.co/0ubKjftA84",2022-02-15T00:29:04.000Z,164528260
1468752006340874243,927805704466919424,0,0,0,0,1493381806829486085,@OrionDepp @solana @Orion__Research @Orion__Trading Hope I will lucky 👏👏,2022-02-15T00:29:03.000Z,1482907495379398656
1493377772181467136,951329744804392960,0,0,0,0,1493381791620730880,"@solana Investing in #RoboInu, you will gain 
✅ knowledge
✅ wealth
These two factors will eventually lead you to your desired financial goal 
#RoboWarrior $RBIF #RoboVentures #RoboSpacex 💰💰💰🔥🔥🔥

https://t.co/SEAeSCY4sa 🟢🟢🟢🟢🟢🟢 https://t.co/qc9Rt5iosO",2022-02-15T00:28:59.000Z,1237831437283463172
1492567143929753601,4649374704,0,0,0,0,1493381642731548674,"@CryptoCrunchApp @CryptoShyder @PolkaCity @avalancheavax @solana @AxieInfinity @InjectiveLabs @catecoin @ethereum @Shibtoken @0xPolygon @RealShibaDoge #catecoin 
#BinanceCat
#PlayToEarn 
#RiseOfCats 
#2%EarnTransactionReward
#Staking15%APY
#DeFimemePlatforn
#GamingPlatform
#BSCGem 
#DeflationaryToken
#NFTMarketplace
#NFTGaming 
#100xGems
#87TSUPPLY  
#LiquidityBurnt
#CommunityDriven https://t.co/F2i2JSWyk3",2022-02-15T00:28:23.000Z,779605435
1493296941148479488,1464934618143014924,0,0,2,0,1493381548015501324,@YourCryptoUncle @airtightfish @DegenApeAcademy @solana See this is what we are Working up to dont brush us off we might surprise you we are holding strong  together so from Apes Congrat to all you guys right my fellow ape @bulasovas @ElrondApes,2022-02-15T00:28:01.000Z,1341421393532121089
1493380917951225859,,1,1,3,0,1493380917951225859,"‘Pink Hole’ 1/1 @exchgART @solana 
https://t.co/8s2DGYEaCj
#NFT #SolanaNFTs #nftart #abstractnft https://t.co/OcWJGlPMsT",2022-02-15T00:25:31.000Z,1389803768116437000
1493216712090554370,1416228801202200576,0,0,0,0,1493380527717376006,@Solana_Space @DefiLlama @UXDProtocol @solana This will have a big impact on #UXDProtocol. They can be a well-known platform now.,2022-02-15T00:23:58.000Z,1484869195611672577
1493377772181467136,951329744804392960,1,2,10,0,1493380471706701824,"@solana Oh shit that’s my sister @sonia_nigam hehehehehe 

GO BEST FRAN GO BEST FRAN DAS MY BEST FRAN 🙇🏽‍♀️🙇🏽‍♂️",2022-02-15T00:23:44.000Z,256170428
1493296941148479488,1341421393532121089,0,0,2,0,1493380234179133442,@airtightfish @DegenApeAcademy @solana @ElrondApes You can delete if you dont like totally cool But @ElrondApes only on @ElrondNetwork you can use @TrustMarketNFT to buyor @DeadRareNFT market Also @MaiarExchange is the best wallet @cryptocom you get Egld as well fees are low as well,2022-02-15T00:22:48.000Z,1341421393532121089
1492062044299796481,1202155339077976064,0,0,0,0,1493379995942924293,@SnapFingersDAO @joinrepublic @solana @RatioFinance @ProjectGalaxyHQ Good！,2022-02-15T00:21:51.000Z,1461129356596502531
1493241164887203846,17189394,0,0,2,0,1493379789033332736,@dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana What would an AWS of web3 look like? Something that could safely abstract calls to these core services under a single interface rather than dozens of languages and implementations?,2022-02-15T00:21:02.000Z,2778959852
1493296941148479488,1453195826537406466,0,1,3,0,1493379714228105224,"@airtightfish @DegenApeAcademy @solana Hell yea we repect that, the community @ElrondApes is building to and when you say Apes are strong together we feel Dont have to leave your apes just check us out were a fresh start in a fast adoption pace honestly breaking records like top floor price and by 3x
ThugMonk and Crew https://t.co/0DeaG4EdUt",2022-02-15T00:20:44.000Z,1341421393532121089
1493370911067672585,857967236987981829,0,0,0,0,1493379406257086464,"@BluePenguinNFT @i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron Kindly join and thank me later💕😘👇👇👇

https://t.co/P7Crkfl5JO",2022-02-15T00:19:30.000Z,1492287214444761088
1493377772181467136,951329744804392960,0,0,0,0,1493379327404224513,"@solana @_Naxar its future largest ido launchpad on Solana. Mark my words)

@solana @MEXC_Global @kucoincom @gate_io @SolanaNews @NewsSolana @SolanaProject @SolanaStatus @solscanofficial @binance @cz_binance @elonmusk @aeyakovenko @SolanaFndn @SolanaProject @orca_so
$Naxar #Naxar",2022-02-15T00:19:11.000Z,1445105400743923718
1493377772181467136,951329744804392960,0,0,0,0,1493379293992431616,"@solana JOIN THE COMMUNITY AND THANK ME LATER

https://t.co/x8tKg68U9b",2022-02-15T00:19:03.000Z,1441050970922921985
1492485244838100993,1491739881227304960,0,0,0,0,1493379267040022528,"@OTeeballs @solana Awesome project and strong team
@clerkkent14
@seunokin
@MrRaiaport
@femi
#Airdrop #Giveaway #solana",2022-02-15T00:18:57.000Z,1462076298621194243
1493370911067672585,1394331069382541314,0,1,0,0,1493379126555811840,@i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron Really nice of you. Happy Valentine’s Day 💙✌️,2022-02-15T00:18:24.000Z,857967236987981829
1493377772181467136,951329744804392960,0,0,0,0,1493378307768918017,"@solana Let me shill you @CryptsPAD

✅Great #NFTCommunity + artwork
✅ Stakable 
✅#DAO
✅ Passive Income
✅ Animation Series + Airdrops
✅Get a #Metaverse ready 3D model

https://t.co/SUXWh5rDii",2022-02-15T00:15:08.000Z,1448761027357724676
1493377772181467136,951329744804392960,0,0,0,0,1493377964054290433,"@solana 💰 #BlocVault 💰
🔥 Launch Feb 16th 2022 🔥
💰Total Suppy - 3 Billion 
✅ Usecase - Swap, Track, #NFT, Wallet, Pay, Invest 
Tokenomics 
📌 Hodler Rewards 3%
📌 Marketing 2% BUSD
📌 Development 3% BUSD
📌 Liquidity 2%
📌 BLVT Vest 1%
🔥 Burn 1%
Telegram https://t.co/ASLdzJscUH… https://t.co/jDKIG0u9fE",2022-02-15T00:13:46.000Z,1378853532187516932
1493216712090554370,1416228801202200576,0,0,0,0,1493377383960772609,@Solana_Space @DefiLlama @UXDProtocol @solana This will get more users for sure. How will you manage the huge number of users tho?,2022-02-15T00:11:28.000Z,1480409824533774338
1493156368810872838,1454084218368057351,0,0,0,0,1493376802647318530,@getpipcom @solana Good #solona,2022-02-15T00:09:10.000Z,1452899401987334147
1493375000329416704,978566222282444800,0,0,0,0,1493376602364907524,"@MEXC_Global @_Naxar its future largest ido launchpad on Solana. Mark my words)

@solana @MEXC_Global @kucoincom @gate_io @SolanaNews @NewsSolana @SolanaProject @SolanaStatus @solscanofficial @binance @cz_binance @elonmusk @aeyakovenko @SolanaFndn @SolanaProject @orca_so
$Naxar #Naxar",2022-02-15T00:08:22.000Z,1445105400743923718
1493362350862258178,1446095543554478084,0,0,1,0,1493375986745982980,"@Crypto_Cadets @solana @zRememberMyName @GorrilaStonks @Jennifer92pmp 
DC: therealkyle#0910",2022-02-15T00:05:55.000Z,2280398655
1493355264896086016,1475343256003170308,0,0,0,0,1493375976784351232,@krtvdept @JungleCatsIO @realjungledao @JCshrooms @solana Congrats Ser - Excited for you and all of our newly elected leaders #GROAR,2022-02-15T00:05:53.000Z,544691909
1493370911067672585,1394331069382541314,0,0,0,0,1493375910900240384,@i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron Happy Valentines Day 0x3527971B6e41b8d11915dA41215aA2182d89f5a6,2022-02-15T00:05:37.000Z,1465126331687981058
1493375858115231746,,0,0,2,0,1493375858115231746,"This is why I think @WoofSolana is gonna be a greatest @solana dex and NFT marketplace
Lets check this out
👉 https://t.co/BUYyqbylR1 👈
Don't forget for Like &amp; Comment 👍🎉
#WOOFSOLANA
#WOOFWOOF 
#WOOFPACK 
$WOOF",2022-02-15T00:05:24.000Z,1387168673933107204
1492201780637310977,1482344431328333827,0,0,0,0,1493375695325650948,@tigergoode @hackerhouses @solana @baalazamon @redacted_j @stphnhss @afkehaya @metaplex @SolarMinerBSC Congrats. Looks good. Contact me.,2022-02-15T00:04:46.000Z,1967759113
1493099242042257408,1483643145812283392,0,1,1,0,1493375608683782146,@250Court @RuffLifeNFT @BC_SPCA @solana I want your purple doggo!!!,2022-02-15T00:04:25.000Z,1476808645782355968
1493288534316175360,88287364,0,0,3,0,1493375397672755200,@piamia @Lazybonesnft project babybones dropping soon on @solana @sol_nfts https://t.co/iZiW5tiz1s,2022-02-15T00:03:35.000Z,1453073452378857472
1493375284191514625,,40,17,205,6,1493375284191514625,"💫 Our @solana donation tool is live! Now, anyone can sign in with their @phantom wallet, donate to a cause of their choice, and track all their donations in one place!

https://t.co/5El7oMzHZJ

👇What inspired us to build this for the #Solana community",2022-02-15T00:03:07.000Z,1354526356151799809
1493214292874825730,1280715218947989506,0,0,1,0,1493374740878303237,"@bonfida @solana Wow, was this the “big news”? 👎",2022-02-15T00:00:58.000Z,1246834876571156483
1493289960677740544,4649374704,0,0,1,0,1493374619717599234,@CryptoCrunchApp @PositionEx @LooksRareNFT @cryptocom @Strongblock_io @0xPolygon @FTX_Official @OntologyNetwork @kadena_io @solana @Aether_Crypto Lol did someone say buy the dip? Lasted ~15 minutes. Sellers got REKT. #kingbezos $KBZS changing the game out here @kingbezostoken https://t.co/BScYzo2a1l https://t.co/TEuR39mMdS,2022-02-15T00:00:29.000Z,1059188398303272960
1493241164887203846,17189394,0,0,3,0,1493374376745394176,"@dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana @harmonyprotocol do we purposefully exclude @harmonyprotocol $ONE as a layer 1 : 
It feels like everyone keeps forgetting that Harmony is layer 1 with EVM rollup.",2022-02-14T23:59:31.000Z,1347408865248247810
1493216712090554370,1416228801202200576,0,1,0,0,1493374072922996737,"@Solana_Space @DefiLlama @UXDProtocol @solana DefiLlam added another asset on their platform and it is UXD, which I can tell that many users are excited about. They should easily trade with this knowing they can track it in real-time.",2022-02-14T23:58:19.000Z,1350402794038050818
1493373021813358599,4889875948,0,0,2,0,1493373963392765954,@cjremus @solana But willing to talk to those who like to learn,2022-02-14T23:57:53.000Z,4889875948
1493370911067672585,1394331069382541314,0,0,0,0,1493373905117102086,"@i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron Jasna Polska Gif 👁

Give Offer ‼️

#NFT #NFTs #NFTcollection #nftcollector #NFTCommunity
#NFTProject #NFTshill #NFTMint #nftart #NFTGiveaway #NFTartist #gif
 https://t.co/DIjbkqAe5n @opensea",2022-02-14T23:57:39.000Z,3806807601
1493373021813358599,4926452432,0,2,2,0,1493373880576225281,@cjremus @solana Yes Solana only for my team in particular.,2022-02-14T23:57:33.000Z,4889875948
1493370532645023749,881192274,0,0,2,0,1493373835781025794,@macbrennan This is why you move to @solana,2022-02-14T23:57:22.000Z,1216412080233799680
1493373021813358599,4889875948,0,1,1,0,1493373682802204674,"@therealchaseeb This is a really valuable service, since good dev rels humans are hard to find. @solana only?",2022-02-14T23:56:46.000Z,4926452432
1493373359069007885,925712018937712640,1,0,8,0,1493373363988934658,"First up? This look at @solana transaction volume success and failure from @chainiqedu 

https://t.co/TohoLn4Uf6 https://t.co/PL4XAexxd9",2022-02-14T23:55:30.000Z,925712018937712640
1493373359069007885,,0,2,16,1,1493373359069007885,"Looking for insights on @solana transactions?

The #bestanayticalminds in the @flipsidecrypto community have you covered. 

This week, as part of our #Solana ❤️ week, we're highlighting some of the best Solana analyses we've seen so far this year. https://t.co/9sHDtsL63C",2022-02-14T23:55:28.000Z,925712018937712640
1493241164887203846,1035721495,0,0,1,0,1493372744288780288,@ChainLinkGod @dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana He forgot layer ZERO here. LINK wraps it all,2022-02-14T23:53:02.000Z,1072709648
1493372661514346497,,0,0,0,0,1493372661514346497,"Oof.Quote TweetLIGHT NITE@lightnitegame • Feb 92022 is coming with exciting news for our play2earn community! 
🚀 We are moving to @solana
🪙A new redesigned NFT collection with play2earn functionality is landing very soon
🗺️ New maps, game features, &amp; much more is coming",2022-02-14T23:52:42.000Z,72101194
1493236640550166533,1418652244828958726,0,0,2,0,1493372282710163457,@showteg @guardiansnft @solana @yelotree @ZeezusNFT @HLoshak @sdk_ayy One of my favorite! 😍 https://t.co/9baKq8jGpF,2022-02-14T23:51:12.000Z,1159250229067231232
1493372028736389129,,0,0,0,0,1493372028736389129,Awesome @OussamaOmarAka @TrustWallet @solana @ethereum @dogecoin https://t.co/69neBYJUnq,2022-02-14T23:50:11.000Z,3138138712
1493171081422819335,1471187739722883072,0,0,0,0,1493372023166447620,"@RagenNFT not your conventional #NFT project (useless art on the blockchain) but something more promising😎

@decimated_game is an amazing triple A open world game coming on @solana. 

&gt; They're also gonna launch an #nft marketplace Q1, might wanna keep an eye on it👀 https://t.co/FA0TC2Ssj4",2022-02-14T23:50:10.000Z,1441244710723485696
1493370911067672585,1394331069382541314,0,0,0,0,1493372005093150721,@i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron My wallet 0x74ff875135a52a7af9d3a76d37cadc6ea1ad8bed,2022-02-14T23:50:06.000Z,1049982053599629312
1493345829645697027,897631643615334400,0,1,3,0,1493371839585861635,@MmmChad @solana @thugbirdz @thugDAO Welcome!! Backawww. Backawww. https://t.co/dXrp1OXRLQ,2022-02-14T23:49:26.000Z,937715599156957185
1493156368810872838,1454084218368057351,0,0,0,0,1493371830656188419,@getpipcom @solana togg@solana,2022-02-14T23:49:24.000Z,1491411378158059526
1493371728617037830,,0,0,5,0,1493371728617037830,"ship ship ship ⛴

everyday in @solana",2022-02-14T23:49:00.000Z,969608110179467264
1493140465163677696,978732571738755072,0,0,0,0,1493371426270818312,"@TheMoonCarl @decimated_game is a great game with triple A graphics built on @solana👀

They will soon launch an #NFT Marketplace🏦, something like steam marketplace from what I know. gonna be sweet😎 https://t.co/XCaozsFain",2022-02-14T23:47:48.000Z,1441244710723485696
1468752006340874243,927805704466919424,0,0,0,0,1493371258301345794,@OrionDepp @solana @Orion__Research @Orion__Trading Done,2022-02-14T23:47:08.000Z,1464853052217774080
1493370911067672585,1394331069382541314,0,0,3,0,1493371226978336771,@i_sunshine_9 @elonmusk @dogecoin @opensea @BoredApeYC @MaticGiveaways @binance @cz_binance @Jay_OKX @solana @justinsuntron Very sweet of ya! Cheers!!,2022-02-14T23:47:00.000Z,40141578
1483406866646503426,927805704466919424,0,0,0,0,1493370660248162306,"@OrionDepp @GariToken @solana @republic @GalaxyDigitalHQ @FTX_Official @okx @kucoincom 🦊Fox Play Token 🦊

✅ Safe dev
🔓 Liquidity locked for 1 month at Unicrypt
The main usecase of the token will be the P2E with 99 games.

Tokenomics: 
💧 3% to liquidity
📈 6% to marketing and development
💫 1% to P2E Pool Wallet

#FoxPlayFamily #FPT
https://t.co/dHLTIjmsHb",2022-02-14T23:44:45.000Z,932988666779115520
1468752006340874243,927805704466919424,0,0,0,0,1493370487153381376,"@OrionDepp @solana @Orion__Research @Orion__Trading 🦊Fox Play Token 🦊

✅ Safe dev
🔓 Liquidity locked for 1 month at Unicrypt
The main usecase of the token will be the P2E with 99 games.

Tokenomics: 
💧 3% to liquidity
📈 6% to marketing and development
💫 1% to P2E Pool Wallet

#FoxPlayFamily #FPT
https://t.co/dHLTIjmsHb",2022-02-14T23:44:04.000Z,932988666779115520
1493241164887203846,1483984994368434176,0,1,0,0,1493370371667644427,"@iamdecentral @wycdd @SpruceID @dabit3 @0xPolygon @graphprotocol @HardhatHQ @edgeandnode @NEARProtocol @ArweaveTeam @IPFS @paradigm @ceramicnetwork @solana awesome - would love to link up and showcase how your agents / wallets can issue credentials to our agents / wallets and vice versa. let’s make it happen. 
https://t.co/ZeJWBbuqi7",2022-02-14T23:43:36.000Z,2888909011
